Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales(in dollars),Operating Profit(in dollars),Sales Method
Foot Locker,1185732,16-06-2021,Midwest,Illinois,Chicago,Men's Apparel,56.00,38,2128,1000,Online
Foot Locker,1185732,17-06-2021,Midwest,Illinois,Chicago,Women's Apparel,45.00,63,2835,1786,Online
Foot Locker,1185732,18-06-2021,Midwest,Illinois,Chicago,Men's Street Footwear,48.00,122,5856,3045,Online
Foot Locker,1185732,19-06-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,48.00,44,2112,972,Online
Foot Locker,1185732,20-06-2021,Midwest,Illinois,Chicago,Women's Street Footwear,36.00,42,1512,726,Online
Foot Locker,1185732,21-06-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,44.00,20,880,440,Online
Foot Locker,1185732,22-06-2021,Midwest,Illinois,Chicago,Men's Apparel,54.00,28,1512,711,Online
Foot Locker,1185732,23-06-2021,Midwest,Illinois,Chicago,Women's Apparel,49.00,65,3185,1911,Online
Foot Locker,1185732,24-06-2021,Midwest,Illinois,Chicago,Men's Street Footwear,58.00,134,7772,4197,Online
Foot Locker,1185732,25-06-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,53.00,54,2862,1288,Online
Foot Locker,1185732,26-06-2021,Midwest,Illinois,Chicago,Women's Street Footwear,49.00,44,2156,992,Online
Foot Locker,1185732,27-06-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,48.00,28,1344,712,Online
Foot Locker,1185732,28-06-2021,Midwest,Illinois,Chicago,Men's Apparel,59.00,35,2065,950,Online
Foot Locker,1185732,29-06-2021,Midwest,Illinois,Chicago,Women's Apparel,64.00,63,4032,2419,Online
Foot Locker,1185732,30-06-2021,Midwest,Illinois,Chicago,Men's Street Footwear,46.00,135,6210,3416,Online
Foot Locker,1185732,01-07-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,43.00,63,2709,1219,Online
Foot Locker,1185732,02-07-2021,Midwest,Illinois,Chicago,Women's Street Footwear,39.00,54,2106,948,Online
Foot Locker,1185732,03-07-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,38.00,47,1786,947,Online
Foot Locker,1185732,04-07-2021,Midwest,Illinois,Chicago,Men's Apparel,46.00,51,2346,1173,Online
Foot Locker,1185732,05-07-2021,Midwest,Illinois,Chicago,Women's Apparel,51.00,105,5355,3374,Online
Foot Locker,1185732,06-07-2021,Midwest,Illinois,Chicago,Men's Street Footwear,47.00,161,7567,3935,Online
Foot Locker,1185732,07-07-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,43.00,81,3483,1567,Online
Foot Locker,1185732,08-07-2021,Midwest,Illinois,Chicago,Women's Street Footwear,36.00,65,2340,1053,Online
Foot Locker,1185732,09-07-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,39.00,50,1950,1053,Online
Foot Locker,1185732,10-07-2021,Midwest,Illinois,Chicago,Men's Apparel,47.00,56,2632,1211,Online
Foot Locker,1185732,11-07-2021,Midwest,Illinois,Chicago,Women's Apparel,54.00,120,6480,3953,Online
Foot Locker,1185732,12-07-2021,Midwest,Illinois,Chicago,Men's Street Footwear,49.00,149,7301,3724,Online
Foot Locker,1185732,13-07-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,41.00,94,3854,1773,Online
Foot Locker,1185732,14-07-2021,Midwest,Illinois,Chicago,Women's Street Footwear,38.00,75,2850,1397,Online
Foot Locker,1185732,15-07-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,37.00,63,2331,1166,Online
Foot Locker,1185732,16-07-2021,Midwest,Illinois,Chicago,Men's Apparel,49.00,50,2450,1225,Online
Foot Locker,1185732,17-07-2021,Midwest,Illinois,Chicago,Women's Apparel,50.00,94,4700,3055,Online
Foot Locker,1185732,18-07-2021,Midwest,Illinois,Chicago,Men's Street Footwear,47.00,135,6345,3173,Online
Foot Locker,1185732,19-07-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,41.00,84,3444,1688,Online
Foot Locker,1185732,20-07-2021,Midwest,Illinois,Chicago,Women's Street Footwear,36.00,60,2160,1015,Online
Foot Locker,1185732,21-07-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,36.00,44,1584,840,Online
Foot Locker,1185732,22-07-2021,Midwest,Illinois,Chicago,Men's Apparel,49.00,49,2401,1104,Online
Foot Locker,1185732,23-07-2021,Midwest,Illinois,Chicago,Women's Apparel,53.00,73,3869,2476,Online
Foot Locker,1185732,24-07-2021,Midwest,Illinois,Chicago,Men's Street Footwear,56.00,115,6440,3542,Online
Foot Locker,1185732,25-07-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,49.00,75,3675,1801,Online
Foot Locker,1185732,26-07-2021,Midwest,Illinois,Chicago,Women's Street Footwear,48.00,39,1872,842,Online
Foot Locker,1185732,27-07-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,47.00,33,1551,791,Online
Foot Locker,1185732,28-07-2021,Midwest,Illinois,Chicago,Men's Apparel,56.00,33,1848,869,Online
Foot Locker,1185732,29-07-2021,Midwest,Illinois,Chicago,Women's Apparel,60.00,65,3900,2340,Online
Foot Locker,1185732,30-07-2021,Midwest,Illinois,Chicago,Men's Street Footwear,55.00,112,6160,3326,Online
Foot Locker,1185732,31-07-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,46.00,65,2990,1405,Online
Foot Locker,1185732,01-08-2021,Midwest,Illinois,Chicago,Women's Street Footwear,48.00,49,2352,1105,Online
Foot Locker,1185732,02-08-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,46.00,53,2438,1292,Online
Foot Locker,1185732,03-08-2021,Midwest,Illinois,Chicago,Men's Apparel,56.00,41,2296,1148,Online
Foot Locker,1185732,04-08-2021,Midwest,Illinois,Chicago,Women's Apparel,61.00,65,3965,2379,Online
Foot Locker,1185732,05-08-2021,Midwest,Illinois,Chicago,Men's Street Footwear,57.00,150,8550,4703,Online
Foot Locker,1185732,06-08-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,46.00,75,3450,1656,Online
Foot Locker,1185732,07-08-2021,Midwest,Illinois,Chicago,Women's Street Footwear,46.00,75,3450,1691,Online
Foot Locker,1185732,08-08-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,49.00,54,2646,1402,Online
Foot Locker,1185732,09-08-2021,Midwest,Illinois,Chicago,Men's Apparel,59.00,58,3422,1540,Online
Foot Locker,1185732,10-08-2021,Midwest,Illinois,Chicago,Women's Apparel,64.00,81,5184,3266,Online
Sports Direct,1197831,11-08-2021,Midwest,Illinois,Chicago,Men's Street Footwear,20.00,189,3780,1512,Online
Sports Direct,1197831,12-08-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,28.00,196,5488,2195,Online
Sports Direct,1197831,13-08-2021,Midwest,Illinois,Chicago,Women's Street Footwear,27.00,158,4266,1749,Online
Sports Direct,1197831,14-08-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,34.00,152,5168,2636,Online
Sports Direct,1197831,15-08-2021,South,Texas,Dallas,Men's Apparel,37.00,94,3478,1217,Online
Sports Direct,1197831,16-08-2021,South,Texas,Dallas,Women's Apparel,33.00,147,4851,2668,Online
Sports Direct,1197831,17-08-2021,South,Texas,Dallas,Men's Street Footwear,23.00,176,4048,1741,Online
Sports Direct,1197831,18-08-2021,South,Texas,Dallas,Men's Athletic Footwear,32.00,163,5216,2086,Online
Sports Direct,1197831,19-08-2021,South,Texas,Dallas,Women's Street Footwear,34.00,119,4046,1740,Online
Sports Direct,1197831,20-08-2021,South,Texas,Dallas,Women's Athletic Footwear,32.00,128,4096,2171,Online
Sports Direct,1197831,21-08-2021,South,Texas,Dallas,Men's Apparel,38.00,75,2850,998,Online
Sports Direct,1197831,22-08-2021,South,Texas,Dallas,Women's Apparel,32.00,140,4480,2509,Online
Sports Direct,1197831,23-08-2021,South,Texas,Dallas,Men's Street Footwear,29.00,182,5278,2639,Online
Sports Direct,1197831,24-08-2021,South,Texas,Dallas,Men's Athletic Footwear,39.00,169,6591,3296,Online
Sports Direct,1197831,25-08-2021,South,Texas,Dallas,Women's Street Footwear,28.00,145,4060,1908,Online
Sports Direct,1197831,26-08-2021,South,Texas,Dallas,Women's Athletic Footwear,32.00,116,3712,2116,Online
Sports Direct,1197831,27-08-2021,South,Texas,Dallas,Men's Apparel,38.00,81,3078,1385,Online
Sports Direct,1197831,28-08-2021,South,Texas,Dallas,Women's Apparel,32.00,135,4320,2722,Online
Sports Direct,1197831,29-08-2021,South,Texas,Dallas,Men's Street Footwear,18.00,182,3276,1474,Online
Sports Direct,1197831,30-08-2021,South,Texas,Dallas,Men's Athletic Footwear,28.00,175,4900,2352,Online
Sports Direct,1197831,31-08-2021,South,Texas,Dallas,Women's Street Footwear,25.00,152,3800,1862,Online
Sports Direct,1197831,01-09-2021,South,Texas,Dallas,Women's Athletic Footwear,29.00,128,3712,2190,Online
Sports Direct,1197831,02-09-2021,South,Texas,Dallas,Men's Apparel,34.00,85,2890,1156,Online
Sports Direct,1197831,03-09-2021,South,Texas,Dallas,Women's Apparel,29.00,156,4524,2805,Online
Sports Direct,1197831,04-09-2021,South,Texas,Dallas,Men's Street Footwear,19.00,195,3705,1853,Online
Sports Direct,1197831,05-09-2021,South,Texas,Dallas,Men's Athletic Footwear,29.00,194,5626,2757,Online
Sports Direct,1197831,06-09-2021,South,Texas,Dallas,Women's Street Footwear,24.00,175,4200,1974,Online
Sports Direct,1197831,07-09-2021,South,Texas,Dallas,Women's Athletic Footwear,34.00,154,5236,3142,Online
Sports Direct,1197831,08-09-2021,South,Texas,Dallas,Men's Apparel,49.00,131,6419,2889,Online
Sports Direct,1197831,09-09-2021,South,Texas,Dallas,Women's Apparel,43.00,224,9632,6261,Online
Sports Direct,1197831,10-09-2021,South,Texas,Dallas,Men's Street Footwear,41.00,224,9184,4133,Online
Sports Direct,1197831,11-09-2021,South,Texas,Dallas,Men's Athletic Footwear,49.00,200,9800,4704,Online
Sports Direct,1197831,12-09-2021,South,Texas,Dallas,Women's Street Footwear,44.00,176,7744,3640,Online
Sports Direct,1197831,13-09-2021,South,Texas,Dallas,Women's Athletic Footwear,43.00,174,7482,4115,Online
Sports Direct,1197831,14-09-2021,South,Texas,Dallas,Men's Apparel,45.00,145,6525,2806,Online
Sports Direct,1197831,15-09-2021,South,Texas,Dallas,Women's Apparel,53.00,263,13939,8782,Online
Sports Direct,1197831,16-09-2021,South,Texas,Dallas,Men's Street Footwear,41.00,231,9471,4925,Online
Sports Direct,1197831,17-09-2021,South,Texas,Dallas,Men's Athletic Footwear,48.00,215,10320,5573,Online
Sports Direct,1197831,18-09-2021,South,Texas,Dallas,Women's Street Footwear,44.00,254,11176,6147,Online
Sports Direct,1197831,19-09-2021,South,Texas,Dallas,Women's Athletic Footwear,43.00,150,6450,3935,Online
Sports Direct,1197831,20-09-2021,South,Texas,Dallas,Men's Apparel,47.00,167,7849,3611,Online
Sports Direct,1197831,21-09-2021,South,Texas,Dallas,Women's Apparel,54.00,255,13770,9226,Online
Sports Direct,1197831,22-09-2021,South,Texas,Dallas,Men's Street Footwear,49.00,208,10192,5198,Online
Sports Direct,1197831,23-09-2021,South,Texas,Dallas,Men's Athletic Footwear,53.00,208,11024,5512,Online
Sports Direct,1197831,24-09-2021,South,Texas,Dallas,Women's Street Footwear,46.00,273,12558,6907,Online
Sports Direct,1197831,25-09-2021,South,Texas,Dallas,Women's Athletic Footwear,47.00,147,6909,4491,Online
Sports Direct,1197831,26-09-2021,South,Texas,Dallas,Men's Apparel,53.00,142,7526,3612,Online
Sports Direct,1197831,27-09-2021,South,Texas,Dallas,Women's Apparel,56.00,233,13048,9134,Online
Sports Direct,1197831,28-09-2021,South,Texas,Dallas,Men's Street Footwear,53.00,181,9593,5276,Online
Sports Direct,1197831,29-09-2021,South,Texas,Dallas,Men's Athletic Footwear,54.00,176,9504,4847,Online
Sports Direct,1197831,30-09-2021,South,Texas,Dallas,Women's Street Footwear,59.00,203,11977,6348,Online
Sports Direct,1197831,01-10-2021,South,Texas,Dallas,Women's Athletic Footwear,56.00,126,7056,4586,Online
Sports Direct,1197831,02-10-2021,South,Texas,Dallas,Men's Apparel,53.00,135,7155,3506,Online
Sports Direct,1197831,03-10-2021,South,Texas,Dallas,Women's Apparel,48.00,203,9744,6821,Online
Sports Direct,1197831,04-10-2021,South,Texas,Dallas,Men's Street Footwear,39.00,156,6084,3042,Online
Sports Direct,1197831,05-10-2021,South,Texas,Dallas,Men's Athletic Footwear,38.00,169,6422,3275,Online
Sports Direct,1197831,06-10-2021,South,Texas,Dallas,Women's Street Footwear,41.00,144,5904,3070,Online
Sports Direct,1197831,07-10-2021,South,Texas,Dallas,Women's Athletic Footwear,41.00,111,4551,2731,Online
Sports Direct,1197831,08-10-2021,South,Texas,Dallas,Men's Apparel,36.00,100,3600,1620,Online
Sports Direct,1197831,09-10-2021,South,Texas,Dallas,Women's Apparel,45.00,161,7245,5072,Online
Sports Direct,1197831,10-10-2021,South,Texas,Dallas,Men's Street Footwear,38.00,181,6878,3783,Online
Sports Direct,1197831,11-10-2021,South,Texas,Dallas,Men's Athletic Footwear,37.00,218,8066,4033,Online
Sports Direct,1197831,12-10-2021,South,Texas,Dallas,Women's Street Footwear,63.00,176,11088,6098,Online
Sports Direct,1197831,13-10-2021,South,Texas,Dallas,Women's Athletic Footwear,59.00,145,8555,5304,Online
Sports Direct,1197831,14-10-2021,South,Texas,Dallas,Men's Apparel,56.00,138,7728,3709,Online
Sports Direct,1197831,15-10-2021,South,Texas,Dallas,Women's Apparel,67.00,176,11792,7665,Online
Sports Direct,1197831,16-10-2021,South,Texas,Dallas,Men's Street Footwear,59.00,223,13157,7105,Online
Sports Direct,1197831,17-10-2021,South,Texas,Dallas,Men's Athletic Footwear,56.00,231,12936,6727,Online
Sports Direct,1197831,18-10-2021,South,Texas,Dallas,Women's Street Footwear,62.00,189,11718,6328,Online
Sports Direct,1197831,19-10-2021,South,Texas,Dallas,Women's Athletic Footwear,59.00,173,10207,6328,Online
Sports Direct,1197831,20-10-2021,South,Texas,Dallas,Men's Apparel,58.00,158,9164,4582,Online
Sports Direct,1197831,21-10-2021,South,Texas,Dallas,Women's Apparel,65.00,233,15145,9996,Online
Foot Locker,1185732,22-10-2021,South,Texas,Dallas,Men's Street Footwear,44.00,111,4884,3419,Online
Foot Locker,1185732,23-10-2021,South,Texas,Dallas,Men's Athletic Footwear,41.00,68,2788,1310,Online
Foot Locker,1185732,24-10-2021,South,Texas,Dallas,Women's Street Footwear,33.00,56,1848,942,Online
Foot Locker,1185732,25-10-2021,South,Texas,Dallas,Women's Athletic Footwear,38.00,19,722,368,Online
Foot Locker,1185732,26-10-2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,54.00,36,1944,875,Online
Foot Locker,1185732,27-10-2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,43.00,61,2623,1154,Online
Foot Locker,1185732,28-10-2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,42.00,119,4998,3349,Online
Foot Locker,1185732,29-10-2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,44.00,35,1540,739,Online
Foot Locker,1185732,30-10-2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,34.00,46,1564,813,Online
Foot Locker,1185732,31-10-2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,39.00,13,507,264,Online
Foot Locker,1185732,01-11-2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,51.00,36,1836,845,Online
Foot Locker,1185732,02-11-2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,44.00,68,2992,1346,Online
Foot Locker,1185732,03-11-2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,49.00,120,5880,4116,Online
Foot Locker,1185732,04-11-2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,47.00,38,1786,875,Online
Foot Locker,1185732,05-11-2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,36.00,51,1836,991,Online
Foot Locker,1185732,06-11-2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43.00,8,344,175,Online
Foot Locker,1185732,07-11-2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,58.00,20,1160,464,Online
Foot Locker,1185732,08-11-2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,47.00,44,2068,724,Online
Foot Locker,1185732,09-11-2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,46.00,122,5612,3536,Online
Foot Locker,1185732,10-11-2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,45.00,45,2025,851,Online
Foot Locker,1185732,11-11-2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,38.00,38,1444,664,Online
Foot Locker,1185732,12-11-2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,42.00,20,840,386,Online
Foot Locker,1185732,13-11-2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,55.00,22,1210,508,Online
Foot Locker,1185732,14-11-2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,48.00,54,2592,933,Online
Foot Locker,1185732,15-11-2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,58.00,136,7888,4969,Online
Foot Locker,1185732,16-11-2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,54.00,53,2862,1145,Online
Foot Locker,1185732,17-11-2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,52.00,42,2184,1005,Online
Foot Locker,1185732,18-11-2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,51.00,29,1479,695,Online
Foot Locker,1185732,19-11-2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,59.00,31,1829,768,Online
Foot Locker,1185732,20-11-2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,64.00,63,4032,1814,Online
Foot Locker,1185732,21-11-2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,64.00,135,8640,5616,Online
Foot Locker,1185732,22-11-2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,59.00,70,4130,1900,Online
Foot Locker,1185732,23-11-2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,52.00,44,2288,1144,Online
Foot Locker,1185732,24-11-2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,52.00,39,2028,1075,Online
Foot Locker,1185732,25-11-2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,60.00,45,2700,1242,Online
Foot Locker,1185732,26-11-2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,65.00,81,5265,2211,Online
Foot Locker,1185732,27-11-2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,60.00,145,8700,5829,Online
Foot Locker,1185732,28-11-2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,55.00,90,4950,2475,Online
